 number of detectors, number of user parameters
   922      10
 det no  delta  L2      code theta   phi  W_x     W_y     W_z       a_x     a_y     a_z   det1 det2    det3
  4604   3.90   4.022   2    7.71  225.00 0.02540 0.02540 0.30000   90.00    0.00    0.00 10.0 0.00080    0
  4605   3.90   4.022   2    8.14  225.00 0.02540 0.02540 0.30000   90.00    0.00    0.00 10.0 0.00080    0
  4606   3.90   4.022   2    8.57  225.00 0.02540 0.02540 0.30000   90.00    0.00    0.00 10.0 0.00080    0
  4607   3.90   4.022   2    9.00  225.00 0.02540 0.02540 0.30000   90.00    0.00    0.00 10.0 0.00080    0
  4608   3.90   4.022   2    9.43  225.00 0.02540 0.02540 0.30000   90.00    0.00    0.00 10.0 0.00080    0
  4609   3.90   4.022   2    9.86  225.00 0.02540 0.02540 0.30000   90.00    0.00    0.00 10.0 0.00080    0
  4610   3.90   4.022   2   10.29  225.00 0.02540 0.02540 0.30000   90.00    0.00    0.00 10.0 0.00080    0
  4611   3.90   4.022   2   10.71  225.00 0.02540 0.02540 0.30000   90.00    0.00    0.00 10.0 0.00080    0
  4612   3.90   4.022   2   11.14  225.00 0.02540 0.02540 0.30000   90.00    0.00    0.00 10.0 0.00080    0
  4613   3.90   4.022   2   11.57  225.00 0.02540 0.02540 0.30000   90.00    0.00    0.00 10.0 0.00080    0
  4614   3.90   4.022   2   12.00  225.00 0.02540 0.02540 0.30000   90.00    0.00    0.00 10.0 0.00080    0
  4615   3.90   4.022   2   12.43  225.00 0.02540 0.02540 0.20000   90.00    0.00    0.00 10.0 0.00080    0
  4616   3.90   4.022   2   12.86  225.00 0.02540 0.02540 0.20000   90.00    0.00    0.00 10.0 0.00080    0
  4701   3.90   4.022   2    3.43  180.00 0.02540 0.02540 0.20000   90.00    0.00    0.00 10.0 0.00080    0
  4702   3.90   4.022   2    3.86  180.00 0.02540 0.02540 0.30000   90.00    0.00    0.00 10.0 0.00080    0
  4703   3.90   4.022   2    4.29  180.00 0.02540 0.02540 0.30000   90.00    0.00    0.00 10.0 0.00080    0
  4704   3.90   4.022   2    4.71  180.00 0.02540 0.02540 0.30000   90.00    0.00    0.00 10.0 0.00080    0
  4705   3.90   4.022   2    5.14  180.00 0.02540 0.02540 0.30000   90.00    0.00    0.00 10.0 0.00080    0
  4706   3.90   4.022   2    5.57  180.00 0.02540 0.02540 0.30000   90.00    0.00    0.00 10.0 0.00080    0
  4707   3.90   4.022   2    6.00  180.00 0.02540 0.02540 0.30000   90.00    0.00    0.00 10.0 0.00080    0
  4708   3.90   4.022   2    6.43  180.00 0.02540 0.02540 0.30000   90.00    0.00    0.00 10.0 0.00080    0
  4709   3.90   4.022   2    6.86  180.00 0.02540 0.02540 0.30000   90.00    0.00    0.00 10.0 0.00080    0
  4710   3.90   4.022   2    7.29  180.00 0.02540 0.02540 0.30000   90.00    0.00    0.00 10.0 0.00080    0
  4711   3.90   4.022   2    7.71  180.00 0.02540 0.02540 0.30000   90.00    0.00    0.00 10.0 0.00080    0
  4712   3.90   4.022   2    8.14  180.00 0.02540 0.02540 0.30000   90.00    0.00    0.00 10.0 0.00080    0
  4713   3.90   4.022   2    8.57  180.00 0.02540 0.02540 0.30000   90.00    0.00    0.00 10.0 0.00080    0
  4714   3.90   4.022   2    9.00  180.00 0.02540 0.02540 0.30000   90.00    0.00    0.00 10.0 0.00080    0
  4715   3.90   4.022   2    9.43  180.00 0.02540 0.02540 0.30000   90.00    0.00    0.00 10.0 0.00080    0
  4716   3.90   4.022   2    9.86  180.00 0.02540 0.02540 0.30000   90.00    0.00    0.00 10.0 0.00080    0
  4801   3.90   4.022   2    6.43  135.00 0.02540 0.02540 0.20000   90.00    0.00    0.00 10.0 0.00080    0
  4802   3.90   4.022   2    6.86  135.00 0.02540 0.02540 0.20000   90.00    0.00    0.00 10.0 0.00080    0
  4803   3.90   4.022   2    7.29  135.00 0.02540 0.02540 0.30000   90.00    0.00    0.00 10.0 0.00080    0
  4804   3.90   4.022   2    7.71  135.00 0.02540 0.02540 0.30000   90.00    0.00    0.00 10.0 0.00080    0
  4805   3.90   4.022   2    8.14  135.00 0.02540 0.02540 0.30000   90.00    0.00    0.00 10.0 0.00080    0
  4806   3.90   4.022   2    8.57  135.00 0.02540 0.02540 0.30000   90.00    0.00    0.00 10.0 0.00080    0
  4807   3.90   4.022   2    9.00  135.00 0.02540 0.02540 0.30000   90.00    0.00    0.00 10.0 0.00080    0
  4808   3.90   4.022   2    9.43  135.00 0.02540 0.02540 0.30000   90.00    0.00    0.00 10.0 0.00080    0
  4809   3.90   4.022   2    9.86  135.00 0.02540 0.02540 0.30000   90.00    0.00    0.00 10.0 0.00080    0
  4810   3.90   4.022   2   10.29  135.00 0.02540 0.02540 0.30000   90.00    0.00    0.00 10.0 0.00080    0
  4811   3.90   4.022   2   10.71  135.00 0.02540 0.02540 0.30000   90.00    0.00    0.00 10.0 0.00080    0
  4812   3.90   4.022   2   11.14  135.00 0.02540 0.02540 0.30000   90.00    0.00    0.00 10.0 0.00080    0
  4813   3.90   4.022   2   11.57  135.00 0.02540 0.02540 0.30000   90.00    0.00    0.00 10.0 0.00080    0
  4814   3.90   4.022   2   12.00  135.00 0.02540 0.02540 0.30000   90.00    0.00    0.00 10.0 0.00080    0
  4815   3.90   4.022   2   12.43  135.00 0.02540 0.02540 0.20000   90.00    0.00    0.00 10.0 0.00080    0
  4816   3.90   4.022   2   12.86  135.00 0.02540 0.02540 0.20000   90.00    0.00    0.00 10.0 0.00080    0
  2101   3.90   4.022   2   12.43  270.00 0.02540 0.02540 0.30000   90.00    0.00    0.00 10.0 0.00080    0
  2102   3.90   4.022   2   12.86  270.00 0.02540 0.02540 0.30000   90.00    0.00    0.00 10.0 0.00080    0
  2103   3.90   4.022   2   13.29  270.00 0.02540 0.02540 0.30000   90.00    0.00    0.00 10.0 0.00080    0
  2104   3.90   4.022   2   13.71  270.00 0.02540 0.02540 0.30000   90.00    0.00    0.00 10.0 0.00080    0
  2105   3.90   4.022   2   14.14  270.00 0.02540 0.02540 0.30000   90.00    0.00    0.00 10.0 0.00080    0
  2106   3.90   4.022   2   14.57  270.00 0.02540 0.02540 0.30000   90.00    0.00    0.00 10.0 0.00080    0
  2107   3.90   4.022   2   15.00  270.00 0.02540 0.02540 0.30000   90.00    0.00    0.00 10.0 0.00080    0
  2108   3.90   4.022   2   15.43  270.00 0.02540 0.02540 0.30000   90.00    0.00    0.00 10.0 0.00080    0
  2109   3.90   4.022   2   15.86  270.00 0.02540 0.02540 0.30000   90.00    0.00    0.00 10.0 0.00080    0
  2110   3.90   4.022   2   16.29  270.00 0.02540 0.02540 0.30000   90.00    0.00    0.00 10.0 0.00080    0
  2111   3.90   4.022   2   16.71  270.00 0.02540 0.02540 0.30000   90.00    0.00    0.00 10.0 0.00080    0
  2112   3.90   4.022   2   17.14  270.00 0.02540 0.02540 0.30000   90.00    0.00    0.00 10.0 0.00080    0
  2113   3.90   4.022   2   17.57  270.00 0.02540 0.02540 0.30000   90.00    0.00    0.00 10.0 0.00080    0
  2114   3.90   4.022   2   18.00  270.00 0.02540 0.02540 0.30000   90.00    0.00    0.00 10.0 0.00080    0
  2115   3.90   4.022   2   18.43  270.00 0.02540 0.02540 0.30000   90.00    0.00    0.00 10.0 0.00080    0
  2116   3.90   4.022   2   18.86  270.00 0.02540 0.02540 0.30000   90.00    0.00    0.00 10.0 0.00080    0
  2117   3.90   4.022   2   19.29  270.00 0.02540 0.02540 0.30000   90.00    0.00    0.00 10.0 0.00080    0
  2118   3.90   4.022   2   19.71  270.00 0.02540 0.02540 0.30000   90.00    0.00    0.00 10.0 0.00080    0
  2119   3.90   4.022   2   20.14  270.00 0.02540 0.02540 0.30000   90.00    0.00    0.00 10.0 0.00080    0
  2120   3.90   4.022   2   20.57  270.00 0.02540 0.02540 0.30000   90.00    0.00    0.00 10.0 0.00080    0
  2121   3.90   4.022   2   21.00  270.00 0.02540 0.02540 0.30000   90.00    0.00    0.00 10.0 0.00080    0
  2122   3.90   4.022   2   21.43  270.00 0.02540 0.02540 0.30000   90.00    0.00    0.00 10.0 0.00080    0
  2123   3.90   4.022   2   21.86  270.00 0.02540 0.02540 0.30000   90.00    0.00    0.00 10.0 0.00080    0
  2124   3.90   4.022   2   22.29  270.00 0.02540 0.02540 0.30000   90.00    0.00    0.00 10.0 0.00080    0
  2125   3.90   4.022   2   22.71  270.00 0.02540 0.02540 0.30000   90.00    0.00    0.00 10.0 0.00080    0
  2126   3.90   4.022   2   23.14  270.00 0.02540 0.02540 0.30000   90.00    0.00    0.00 10.0 0.00080    0
  2127   3.90   4.022   2   23.57  270.00 0.02540 0.02540 0.30000   90.00    0.00    0.00 10.0 0.00080    0
  2128   3.90   4.022   2   24.00  270.00 0.02540 0.02540 0.30000   90.00    0.00    0.00 10.0 0.00080    0
  2129   3.90   4.022   2   24.43  270.00 0.02540 0.02540 0.30000   90.00    0.00    0.00 10.0 0.00080    0
  2130   3.90   4.022   2   24.86  270.00 0.02540 0.02540 0.30000   90.00    0.00    0.00 10.0 0.00080    0
  2131   3.90   4.022   2   25.29  270.00 0.02540 0.02540 0.30000   90.00    0.00    0.00 10.0 0.00080    0
  2132   3.90   4.022   2   25.71  270.00 0.02540 0.02540 0.30000   90.00    0.00    0.00 10.0 0.00080    0
  2133   3.90   4.022   2   26.14  270.00 0.02540 0.02540 0.30000   90.00    0.00    0.00 10.0 0.00080    0
  2134   3.90   4.022   2   26.57  270.00 0.02540 0.02540 0.30000   90.00    0.00    0.00 10.0 0.00080    0
  2135   3.90   4.022   2   27.00  270.00 0.02540 0.02540 0.30000   90.00    0.00    0.00 10.0 0.00080    0
  2136   3.90   4.022   2   27.43  270.00 0.02540 0.02540 0.30000   90.00    0.00    0.00 10.0 0.00080    0
  2137   3.90   4.022   2   27.86  270.00 0.02540 0.02540 0.30000   90.00    0.00    0.00 10.0 0.00080    0
  2138   3.90   4.022   2   28.29  270.00 0.02540 0.02540 0.30000   90.00    0.00    0.00 10.0 0.00080    0
